languageNullable,kernelTypeNullable,isPrivateNullable,enableGpuNullable,enableInternetNullable,id,ref,title,author,slug,lastRunTime,language,hasLanguage,kernelType,hasKernelType,isPrivate,hasIsPrivate,enableGpu,hasEnableGpu,enableInternet,hasEnableInternet,categoryIds,datasetDataSources,kernelDataSources,competitionDataSources,totalVotes,competitionId
,,,,,0,christofhenkel/how-to-preprocessing-when-using-embeddings,How to: Preprocessing when using embeddings,Dieter,,2018-11-13T15:44:28.107Z,,False,,False,False,False,False,False,False,False,[],[],[],[],1072,quora-insincere-questions-classification
,,,,,0,sudalairajkumar/a-look-at-different-embeddings,A look at different embeddings.!,SRK,,2018-11-08T09:37:34.117Z,,False,,False,False,False,False,False,False,False,[],[],[],[],1051,quora-insincere-questions-classification
,,,,,0,rajmehra03/a-detailed-explanation-of-keras-embedding-layer,A Detailed Explanation of Keras Embedding Layer,Raj Mehrotra,,2019-01-06T07:02:19.2Z,,False,,False,False,False,False,False,False,False,[],[],[],[],655,quora-insincere-questions-classification
,,,,,0,sudalairajkumar/simple-exploration-notebook-qiqc,Simple Exploration Notebook - QIQC,SRK,,2018-11-07T10:09:20.963Z,,False,,False,False,False,False,False,False,False,[],[],[],[],555,quora-insincere-questions-classification
,,,,,0,theoviel/improve-your-score-with-some-text-preprocessing,Improve your Score with some Text Preprocessing,Theo Viel,,2018-12-03T14:18:15.573Z,,False,,False,False,False,False,False,False,False,[],[],[],[],526,quora-insincere-questions-classification
,,,,,0,shujian/single-rnn-with-4-folds-clr,Single RNN with 4 folds (CLR),Shujian Liu,,2018-11-25T01:20:34.507Z,,False,,False,False,False,False,False,False,False,[],[],[],[],419,quora-insincere-questions-classification
,,,,,0,wowfattie/3rd-place,3rd place,Guanshuo Xu,,2019-02-05T11:23:29.547Z,,False,,False,False,False,False,False,False,False,[],[],[],[],321,quora-insincere-questions-classification
,,,,,0,gmhost/gru-capsule,GRU+Capsule,Kɔuq Wang,,2018-12-13T11:34:09.077Z,,False,,False,False,False,False,False,False,False,[],[],[],[],310,quora-insincere-questions-classification
,,,,,0,mihaskalic/lstm-is-all-you-need-well-maybe-embeddings-also,"LSTM is all you need! well, maybe embeddings also.",Miha Skalic,,2018-11-06T21:57:02.337Z,,False,,False,False,False,False,False,False,False,[],[],[],[],283,quora-insincere-questions-classification
,,,,,0,artgor/text-modelling-in-pytorch,Text modelling in Pytorch,Andrew Lukyanenko,,2019-01-26T02:41:06.883Z,,False,,False,False,False,False,False,False,False,[],[],[],[],275,quora-insincere-questions-classification
,,,,,0,shujian/different-embeddings-with-attention-fork-fork,Different embeddings with Attention! [Fork][Fork],Shujian Liu,,2018-11-13T03:35:15.68Z,,False,,False,False,False,False,False,False,False,[],[],[],[],260,quora-insincere-questions-classification
,,,,,0,hung96ad/pytorch-starter,PyTorch starter,Hung The Nguyen,,2018-12-30T10:05:58.617Z,,False,,False,False,False,False,False,False,False,[],[],[],[],249,quora-insincere-questions-classification
,,,,,0,bminixhofer/deterministic-neural-networks-using-pytorch,Deterministic neural networks using PyTorch,Benjamin Minixhofer,,2019-02-09T09:20:22.657Z,,False,,False,False,False,False,False,False,False,[],[],[],[],218,quora-insincere-questions-classification
,,,,,0,thebrownviking20/analyzing-quora-for-the-insinceres,Analyzing Quora for the Insinceres,Siddharth Yadav,,2018-12-03T17:13:10.58Z,,False,,False,False,False,False,False,False,False,[],[],[],[],203,quora-insincere-questions-classification
,,,,,0,jannen/reaching-0-7-fork-from-bilstm-attention-kfold,Reaching 0.7 - Fork_from_BiLSTM-attention-Kfold-,Jannen,,2019-01-19T09:07:56.58Z,,False,,False,False,False,False,False,False,False,[],[],[],[],191,quora-insincere-questions-classification
,,,,,0,artgor/eda-and-lstm-cnn,EDA and LSTM-CNN,Andrew Lukyanenko,,2019-01-30T13:32:26.667Z,,False,,False,False,False,False,False,False,False,[],[],[],[],185,quora-insincere-questions-classification
,,,,,0,shujian/mix-of-nn-models-based-on-meta-embedding,Mix of NN models based on Meta-embedding,Shujian Liu,,2018-11-16T13:06:01.383Z,,False,,False,False,False,False,False,False,False,[],[],[],[],175,quora-insincere-questions-classification
,,,,,0,spirosrap/bilstm-attention-kfold-clr-extra-features-capsule,BiLSTM-attention-Kfold-CLR-Extra Features-capsule,Spiros,,2018-12-24T22:49:52.68Z,,False,,False,False,False,False,False,False,False,[],[],[],[],165,quora-insincere-questions-classification
,,,,,0,sunnymarkliu/more-text-cleaning-to-increase-word-coverage,More Text Cleaning To Increase Word Coverage,Qing Liu,,2019-01-28T11:13:50.757Z,,False,,False,False,False,False,False,False,False,[],[],[],[],162,quora-insincere-questions-classification
,,,,,0,bminixhofer/a-validation-framework-impact-of-the-random-seed,A validation framework & impact of the random seed,Benjamin Minixhofer,,2019-03-16T10:35:17.073Z,,False,,False,False,False,False,False,False,False,[],[],[],[],162,quora-insincere-questions-classification
,,,,,0,theoviel/improve-your-score-with-text-preprocessing-v2, Improve your Score with Text Preprocessing  -- V2,Theo Viel,,2018-12-03T08:37:19.513Z,,False,,False,False,False,False,False,False,False,[],[],[],[],155,quora-insincere-questions-classification
,,,,,0,shujian/blend-of-lstm-and-cnn-with-4-embeddings-1200d,Blend of LSTM and CNN with 4 embeddings (1200d),Shujian Liu,,2018-11-11T04:10:22.467Z,,False,,False,False,False,False,False,False,False,[],[],[],[],139,quora-insincere-questions-classification
,,,,,0,suicaokhoailang/blending-with-linear-regression-0-688-lb,Blending with Linear Regression [0.688 LB],Khoi Nguyen,,2018-11-18T09:58:07.55Z,,False,,False,False,False,False,False,False,False,[],[],[],[],136,quora-insincere-questions-classification
,,,,,0,syhens/speed-up-your-preprocessing,speed up your preprocessing,yao,,2018-12-15T18:07:44.013Z,,False,,False,False,False,False,False,False,False,[],[],[],[],129,quora-insincere-questions-classification
,,,,,0,hung96ad/magic-numbers-is-all-you-need-0-696-lb,Magic numbers is all you need [0.696 LB],Hung The Nguyen,,2018-12-15T16:31:54.523Z,,False,,False,False,False,False,False,False,False,[],[],[],[],128,quora-insincere-questions-classification
,,,,,0,sergeykalutsky/introducing-bert-with-tensorflow,Introducing BERT with Tensorflow,Sergey Kalutsky,,2018-11-13T14:57:10.597Z,,False,,False,False,False,False,False,False,False,[],[],[],[],116,quora-insincere-questions-classification
,,,,,0,ashishpatel26/nlp-text-analytics-solution-quora,NLP text analytics Solution Quora,NowYSM,,2019-01-20T04:05:26.673Z,,False,,False,False,False,False,False,False,False,[],[],[],[],113,quora-insincere-questions-classification
,,,,,0,deffro/text-pre-processing-techniques,Text Pre-processing Techniques,Dimitrios Effrosynidis,,2018-11-24T21:43:43.027Z,,False,,False,False,False,False,False,False,False,[],[],[],[],110,quora-insincere-questions-classification
,,,,,0,zikazika/natural-language-processing-theory-and-practice,Natural Language Processing - Theory and practice,Noah Weber,,2019-02-13T03:41:42.503Z,,False,,False,False,False,False,False,False,False,[],[],[],[],108,quora-insincere-questions-classification
,,,,,0,yekenot/2dcnn-textclassifier,2DCNN textClassifier,Vladimir Demidov,,2018-11-12T16:52:33.257Z,,False,,False,False,False,False,False,False,False,[],[],[],[],106,quora-insincere-questions-classification
,,,,,0,tunguz/just-some-simple-eda,Just some simple EDA,Bojan Tunguz,,2018-12-20T19:27:20.2Z,,False,,False,False,False,False,False,False,False,[],[],[],[],105,quora-insincere-questions-classification
,,,,,0,frtgnn/beginner-s-stop-to-text-data-an-introduction,Beginner's Stop to Text Data: An Introduction,Firat Gonen,,2020-03-30T10:02:01.017Z,,False,,False,False,False,False,False,False,False,[],[],[],[],102,quora-insincere-questions-classification
,,,,,0,shujian/fork-of-mix-of-nn-models,Fork of Mix of NN models,Shujian Liu,,2018-11-19T04:00:42.057Z,,False,,False,False,False,False,False,False,False,[],[],[],[],96,quora-insincere-questions-classification
,,,,,0,arthurtok/target-visualization-t-sne-and-doc2vec,Target Visualization - T-SNE and Doc2Vec,Anisotropic,,2018-12-31T14:06:12.88Z,,False,,False,False,False,False,False,False,False,[],[],[],[],95,quora-insincere-questions-classification
,,,,,0,christofhenkel/inceptioncnn-with-flip,InceptionCNN with flip,Dieter,,2018-11-10T09:03:09.02Z,,False,,False,False,False,False,False,False,False,[],[],[],[],92,quora-insincere-questions-classification
,,,,,0,hengzheng/pytorch-starter,PyTorch starter,Heng Zheng,,2018-12-14T10:45:00.19Z,,False,,False,False,False,False,False,False,False,[],[],[],[],89,quora-insincere-questions-classification
,,,,,0,suicaokhoailang/beating-the-baseline-with-one-weird-trick-0-691,Beating the baseline with ONE WEIRD TRICK! [0.691],Khoi Nguyen,,2018-11-21T09:12:30.013Z,,False,,False,False,False,False,False,False,False,[],[],[],[],89,quora-insincere-questions-classification
