languageNullable,kernelTypeNullable,isPrivateNullable,enableGpuNullable,enableInternetNullable,id,ref,title,author,slug,lastRunTime,language,hasLanguage,kernelType,hasKernelType,isPrivate,hasIsPrivate,enableGpu,hasEnableGpu,enableInternet,hasEnableInternet,categoryIds,datasetDataSources,kernelDataSources,competitionDataSources,totalVotes,competitionId
,,,,,0,tarunpaparaju/plant-pathology-2020-eda-models,Plant Pathology 2020 : EDA + Models 🌿,Tarun Paparaju,,2020-03-23T04:13:05.543Z,,False,,False,False,False,False,False,False,False,[],[],[],[],716,plant-pathology-2020-fgvc7
,,,,,0,parulpandey/overview-of-popular-image-augmentation-packages,Overview of popular Image  Augmentation packages ,Parul Pandey,,2020-05-12T06:22:18.56Z,,False,,False,False,False,False,False,False,False,[],[],[],[],157,plant-pathology-2020-fgvc7
,,,,,0,pestipeti/plant-pathology-2020-pytorch,Plant Pathology 2020 - Pytorch,Peter,,2020-03-11T21:55:15.943Z,,False,,False,False,False,False,False,False,False,[],[],[],[],132,plant-pathology-2020-fgvc7
,,,,,0,akasharidas/plant-pathology-2020-in-pytorch,Plant Pathology 2020 in PyTorch,Akash Haridas,,2020-05-19T03:58:36.017Z,,False,,False,False,False,False,False,False,False,[],[],[],[],118,plant-pathology-2020-fgvc7
,,,,,0,ateplyuk/fork-of-plant-2020-tpu-915e9c,Fork of Plant 2020 TPU 915e9c,Alexander Teplyuk,,2020-03-21T08:29:37.56Z,,False,,False,False,False,False,False,False,False,[],[],[],[],98,plant-pathology-2020-fgvc7
,,,,,0,anyexiezouqu/tpu-tensorflow2-0-978score,TPU:Tensorflow2 0.978score,lixiangyang,,2020-04-20T14:26:28.267Z,,False,,False,False,False,False,False,False,False,[],[],[],[],76,plant-pathology-2020-fgvc7
,,,,,0,victorlouisdg/plant-pathology-opencv-background-removal,Plant Pathology - OpenCV Background Removal,Victor-Louis De Gusseme,,2020-03-24T22:31:54.227Z,,False,,False,False,False,False,False,False,False,[],[],[],[],70,plant-pathology-2020-fgvc7
,,,,,0,aziz69/efficientnetb7-tpu-tta-top-1,EfficientNetB7!+TPU+TTA(top 1%),Aziz_Belaweid,,2020-05-29T11:08:36.743Z,,False,,False,False,False,False,False,False,False,[],[],[],[],66,plant-pathology-2020-fgvc7
,,,,,0,piantic/pytorch-tpu,Pytorch + TPU! 💡,Heroseo,,2020-04-15T15:36:19.487Z,,False,,False,False,False,False,False,False,False,[],[],[],[],53,plant-pathology-2020-fgvc7
,,,,,0,xhlulu/plant-pathology-very-concise-tpu-efficientnet,Plant Pathology: Very Concise TPU EfficientNet,xhlulu,,2020-04-25T14:47:18.15Z,,False,,False,False,False,False,False,False,False,[],[],[],[],51,plant-pathology-2020-fgvc7
,,,,,0,lextoumbourou/plant-pathology-2020-eda-training-fastai2,Plant Pathology 2020 - EDA + training (fastai2),Lex Toumbourou,,2020-05-01T11:50:58.497Z,,False,,False,False,False,False,False,False,False,[],[],[],[],44,plant-pathology-2020-fgvc7
,,,,,0,abdilatifssou/sample-use-of-efficientnetb7-achieved-97-8,Sample use of EfficientNetB7<Achieved %97.8>,Abdellatif Ouboussekssou,,2020-06-05T17:59:16.957Z,,False,,False,False,False,False,False,False,False,[],[],[],[],43,plant-pathology-2020-fgvc7
,,,,,0,dataraj/fastai-tutorial-for-image-classification,Fastai tutorial for image classification,Raju Kumar Mishra,,2020-04-01T09:11:30.187Z,,False,,False,False,False,False,False,False,False,[],[],[],[],41,plant-pathology-2020-fgvc7
,,,,,0,pestipeti/eda-plant-pathology-2020,EDA - Plant Pathology 2020,Peter,,2020-03-11T21:15:48.297Z,,False,,False,False,False,False,False,False,False,[],[],[],[],41,plant-pathology-2020-fgvc7
,,,,,0,jimitshah777/bilinear-efficientnet-focal-loss-label-smoothing,BiLinear EfficientNet Focal Loss+ Label Smoothing,Jimit Shah,,2020-05-28T09:32:37.323Z,,False,,False,False,False,False,False,False,False,[],[],[],[],40,plant-pathology-2020-fgvc7
,,,,,0,nightwolfbrooks/data-augmentation-and-keras-cnn,Data Augmentation and Keras CNN,Nicholas Brooks,,2020-05-22T04:28:59.637Z,,False,,False,False,False,False,False,False,False,[],[],[],[],35,plant-pathology-2020-fgvc7
,,,,,0,lewisgmorris/image-segmentation-using-detectron2,Image segmentation using Detectron2,Lewis Morris,,2020-04-28T05:40:43.703Z,,False,,False,False,False,False,False,False,False,[],[],[],[],32,plant-pathology-2020-fgvc7
,,,,,0,a03102030/plant-pathology-2020-resnet50,Plant Pathology 2020 : ResNet50  ,Jensen,,2020-04-27T03:27:29.023Z,,False,,False,False,False,False,False,False,False,[],[],[],[],30,plant-pathology-2020-fgvc7
,,,,,0,basu369victor/cycle-gan-to-balance-imbalanced-diseased-leaves,Cycle GAN to balance imbalanced diseased leaves ,Victor Basu,,2020-03-30T05:24:01.283Z,,False,,False,False,False,False,False,False,False,[],[],[],[],27,plant-pathology-2020-fgvc7
,,,,,0,dimakyn/classification-densenet201-efficientnetb7,"Classification DenseNet201, EfficientNetB7",DimaKyn,,2020-03-22T12:43:45.173Z,,False,,False,False,False,False,False,False,False,[],[],[],[],26,plant-pathology-2020-fgvc7
,,,,,0,welkinfeng/plant-pathology-pytorch-efficientnet-b4-gpu,Plant Pathology: Pytorch efficientnet_b4 GPU,Welkin,,2020-04-03T07:04:56.837Z,,False,,False,False,False,False,False,False,False,[],[],[],[],23,plant-pathology-2020-fgvc7
,,,,,0,meemr5/plant-pathology-2020-eda-ia-ip-models,Plant Pathology 2020 🍎🍃: EDA + IA + IP + Models,Meet Ranoliya,,2020-03-25T15:41:47.247Z,,False,,False,False,False,False,False,False,False,[],[],[],[],21,plant-pathology-2020-fgvc7
,,,,,0,aryaprince/pytorch-model,Pytorch_Model,@PA,,2020-05-08T17:54:52.487Z,,False,,False,False,False,False,False,False,False,[],[],[],[],20,plant-pathology-2020-fgvc7
,,,,,0,syamkakarla/plant-pathology-inceptionresnetv2,Plant Pathology 🍀🌿| InceptionResNetV2,Syam kakarla,,2020-04-24T10:34:09.667Z,,False,,False,False,False,False,False,False,False,[],[],[],[],20,plant-pathology-2020-fgvc7
,,,,,0,sinchubhat/plantpathologyusingmonk,PlantPathologyUsingMonk,Sinchana S R,,2020-04-12T08:38:00.237Z,,False,,False,False,False,False,False,False,False,[],[],[],[],19,plant-pathology-2020-fgvc7
,,,,,0,serendipity09/plant-pathology-2020-viz-efficientnet-modelling,Plant Pathology:2020-Viz & Efficientnet modelling,suprit.deepak,,2020-04-19T14:09:03.32Z,,False,,False,False,False,False,False,False,False,[],[],[],[],19,plant-pathology-2020-fgvc7
