languageNullable,kernelTypeNullable,isPrivateNullable,enableGpuNullable,enableInternetNullable,id,ref,title,author,slug,lastRunTime,language,hasLanguage,kernelType,hasKernelType,isPrivate,hasIsPrivate,enableGpu,hasEnableGpu,enableInternet,hasEnableInternet,categoryIds,datasetDataSources,kernelDataSources,competitionDataSources,totalVotes,competitionId
,,,,,0,reiinakano/basic-nlp-bag-of-words-tf-idf-word2vec-lstm,"Basic NLP: Bag of Words, TF-IDF, Word2Vec, LSTM",ReiiNakano,,2017-08-22T07:16:55.277Z,,False,,False,False,False,False,False,False,False,[],[],[],[],145,msk-redefining-cancer-treatment
,,,,,0,dextrousjinx/brief-insight-on-genetic-variations,Brief insight on Genetic variations,Adarsh Nair,,2017-07-02T17:31:43.56Z,,False,,False,False,False,False,False,False,False,[],[],[],[],113,msk-redefining-cancer-treatment
,,,,,0,miracl16/basic-xgboost-tfidf-russian-version,Basic XGBoost + TFIDF (russian version),miracl16,,2020-08-22T22:23:42.233Z,,False,,False,False,False,False,False,False,False,[],[],[],[],79,msk-redefining-cancer-treatment
,,,,,0,sudalairajkumar/simple-exploration-notebook-personalized-medicine,Simple Exploration Notebook-Personalized Medicine,SRK,,2017-06-27T04:39:02.24Z,,False,,False,False,False,False,False,False,False,[],[],[],[],67,msk-redefining-cancer-treatment
,,,,,0,bhuvaneshwaran/redefining-cancer-treatment-linear-svc,Redefining Cancer Treatment - Linear SVC,Bhuvaneshwaran K,,2017-07-05T05:42:45.107Z,,False,,False,False,False,False,False,False,False,[],[],[],[],53,msk-redefining-cancer-treatment
,,,,,0,danofer/genetic-variants-to-protein-features,Genetic Variants to Protein Features,Dan Ofer,,2017-07-08T12:45:37.397Z,,False,,False,False,False,False,False,False,False,[],[],[],[],45,msk-redefining-cancer-treatment
,,,,,0,umutto/preliminary-data-analysis-using-word2vec,Preliminary Data Analysis Using Word2Vec,Umut Karakulak,,2017-09-13T05:40:47.793Z,,False,,False,False,False,False,False,False,False,[],[],[],[],38,msk-redefining-cancer-treatment
,,,,,0,alyosama/doc2vec-with-keras-0-77,Doc2Vec with Keras (0.77),Aly Abdelkareem,,2017-08-29T16:03:24.467Z,,False,,False,False,False,False,False,False,False,[],[],[],[],34,msk-redefining-cancer-treatment
,,,,,0,dex314/tfidf-truncatedsvd-and-light-gbm,"TFIDF, TruncatedSVD, and Light GBM",Bill S,,2017-08-02T15:57:27.987Z,,False,,False,False,False,False,False,False,False,[],[],[],[],29,msk-redefining-cancer-treatment
,,,,,0,clustifier/basic-two, Basic two,clustifier,,2017-06-27T16:11:27.177Z,,False,,False,False,False,False,False,False,False,[],[],[],[],23,msk-redefining-cancer-treatment
,,,,,0,megemini/modified-the1owl-redefining-treatment-0-57018,"Modified:""the1owl: Redefining Treatment""[0.57018]",MeGemini,,2017-08-08T14:39:00.497Z,,False,,False,False,False,False,False,False,False,[],[],[],[],17,msk-redefining-cancer-treatment
,,,,,0,ryanzhang/use-stage-1-solution-as-stage-2-submission,Use stage 1 solution as stage 2 submission,Ren,,2017-09-27T23:46:44.493Z,,False,,False,False,False,False,False,False,False,[],[],[],[],16,msk-redefining-cancer-treatment
,,,,,0,raulitoskys/using-lda-to-extract-topics-from-the-text,Using LDA to Extract Topics from the Text,Raul E. Jordan,,2017-09-18T03:07:00.08Z,,False,,False,False,False,False,False,False,False,[],[],[],[],14,msk-redefining-cancer-treatment
,,,,,0,umutto/using-stage-1-test-results-for-stage-2-training,Using stage 1 test results for stage 2 training,Umut Karakulak,,2017-09-29T07:13:28.087Z,,False,,False,False,False,False,False,False,False,[],[],[],[],13,msk-redefining-cancer-treatment
,,,,,0,elemento/personalizedmedicine-rct,PersonalizedMedicine_RCT,Elemento,,2021-12-04T13:23:50.42Z,,False,,False,False,False,False,False,False,False,[],[],[],[],11,msk-redefining-cancer-treatment
,,,,,0,rayhuang/redefining-cancer-treatment,Redefining Cancer Treatment,Ray H,,2020-03-22T13:28:46.587Z,,False,,False,False,False,False,False,False,False,[],[],[],[],11,msk-redefining-cancer-treatment
,,,,,0,bsivavenu/cancer-treatment-with-machine-learning,Cancer Treatment with machine learning ,nikhil behra,,2018-06-17T20:30:33.747Z,,False,,False,False,False,False,False,False,False,[],[],[],[],11,msk-redefining-cancer-treatment
,,,,,0,eavdeeva/cancer-all-gene-variation-values-are-unique,Cancer. All 'Gene + Variation' values are unique,Ekaterina Avdeeva,,2017-08-24T13:40:57.467Z,,False,,False,False,False,False,False,False,False,[],[],[],[],11,msk-redefining-cancer-treatment
,,,,,0,manigandanv/lightgbm-regressor-classifier-cross-validation,"Lightgbm regressor,classifier,cross-validation",Manigandanv,,2017-07-16T11:36:40.303Z,,False,,False,False,False,False,False,False,False,[],[],[],[],11,msk-redefining-cancer-treatment
,,,,,0,fugacity/personalized-medicine-multiclass-classification,Personalized Medicine multiclass classification ,Fugacity,,2019-07-03T03:36:45.553Z,,False,,False,False,False,False,False,False,False,[],[],[],[],10,msk-redefining-cancer-treatment
,,,,,0,jy93630/keras-starter,Keras Starter,JYAhn,,2017-07-13T17:35:38.04Z,,False,,False,False,False,False,False,False,False,[],[],[],[],10,msk-redefining-cancer-treatment
,,,,,0,lokanath2019/medicine-for-cancer-treatment-analysis,Medicine for Cancer Treatment Analysis,AI Bot,,2019-08-30T14:29:53.347Z,,False,,False,False,False,False,False,False,False,[],[],[],[],9,msk-redefining-cancer-treatment
,,,,,0,arjitg450/personalized-cancer-diagnosis,Personalized Cancer Diagnosis,Arjit Gupta,,2020-10-21T07:42:26.807Z,,False,,False,False,False,False,False,False,False,[],[],[],[],8,msk-redefining-cancer-treatment
,,,,,0,osciiart/redefining-treatment-0-57456-modified,Redefining Treatment [0.57456] modified,OsciiArt,,2017-10-20T13:55:46.273Z,,False,,False,False,False,False,False,False,False,[],[],[],[],8,msk-redefining-cancer-treatment
,,,,,0,mogwai/wordclouds-for-each-class,WordClouds for Each Class,James,,2017-07-13T11:16:35.317Z,,False,,False,False,False,False,False,False,False,[],[],[],[],8,msk-redefining-cancer-treatment
,,,,,0,vishvdeep/logistic-regregression,Logistic Regregression,vishvdeep,,2021-10-25T03:44:45.837Z,,False,,False,False,False,False,False,False,False,[],[],[],[],7,msk-redefining-cancer-treatment
,,,,,0,aliphya/personalized-medicine-redefining-cancer-treatment,Personalized Medicine: Redefining Cancer Treatment,Alifia Ghantiwala,,2021-01-09T05:27:20.23Z,,False,,False,False,False,False,False,False,False,[],[],[],[],7,msk-redefining-cancer-treatment
,,,,,0,tugrula/obtaining-meaningful-token-with-nltk,Obtaining Meaningful token with NLTK,Tugrul Acikgoz,,2017-09-02T19:11:50.167Z,,False,,False,False,False,False,False,False,False,[],[],[],[],7,msk-redefining-cancer-treatment
,,,,,0,kasevgen/tfidf-xgboost-predict-for-medicine-treatment,TFIDF & Xgboost : Predict for Medicine Treatment,Evgeny Kaskov,,2021-02-01T17:41:55.887Z,,False,,False,False,False,False,False,False,False,[],[],[],[],6,msk-redefining-cancer-treatment
,,,,,0,pamin2222/basic-tf-idf-models-evaluation,Basic TF-IDF Models Evaluation ,Pamin Rangsikunpum,,2017-09-19T01:17:16.43Z,,False,,False,False,False,False,False,False,False,[],[],[],[],6,msk-redefining-cancer-treatment
,,,,,0,vivekkalyanarangan30/rnn-lstm-tensorboard-2-18,RNN_LSTM_Tensorboard_2.18,VivekKalyanarangan,,2017-07-14T06:45:42.417Z,,False,,False,False,False,False,False,False,False,[],[],[],[],6,msk-redefining-cancer-treatment
,,,,,0,clustifier/basic-one, Basic one,clustifier,,2017-06-27T08:12:35.79Z,,False,,False,False,False,False,False,False,False,[],[],[],[],6,msk-redefining-cancer-treatment
,,,,,0,praveen525/personalized-canser-diagnosis,Personalized canser Diagnosis,praveen,,2021-03-29T08:57:03.453Z,,False,,False,False,False,False,False,False,False,[],[],[],[],5,msk-redefining-cancer-treatment
,,,,,0,abdulmeral/tabular-nlp,Tabular & NLP,Abdül MERAL,,2021-03-18T20:40:50.99Z,,False,,False,False,False,False,False,False,False,[],[],[],[],5,msk-redefining-cancer-treatment
,,,,,0,abhishektyagi001/personalized-medicine-redefining-cancer-treatment,Personalized-Medicine-Redefining-Cancer-Treatment,Abhishek Tyagi,,2020-09-25T09:46:07.397Z,,False,,False,False,False,False,False,False,False,[],[],[],[],5,msk-redefining-cancer-treatment
,,,,,0,rahul90/cancertreatment-with-nlp-eda-logistic-regression,CancerTreatment with NLP (EDA+Logistic Regression),Rahul Verma,,2020-09-03T17:23:21.267Z,,False,,False,False,False,False,False,False,False,[],[],[],[],5,msk-redefining-cancer-treatment
,,,,,0,jacckashakash/cancer-diagnosis-eda-random-forest,cancer_diagnosis(eda+Random_forest),Akash kumar,,2019-12-31T08:24:37.027Z,,False,,False,False,False,False,False,False,False,[],[],[],[],5,msk-redefining-cancer-treatment
,,,,,0,bostjanm/cnn-aproach-to-text-mining,CNN aproach to text mining,Bostjan Mrak,,2017-09-27T11:48:28.427Z,,False,,False,False,False,False,False,False,False,[],[],[],[],5,msk-redefining-cancer-treatment
,,,,,0,mikhailborovinskikh/tfidf-keras,TfIdf + Keras,MikhailBorovinskikh,,2017-08-29T02:27:14.733Z,,False,,False,False,False,False,False,False,False,[],[],[],[],5,msk-redefining-cancer-treatment
,,,,,0,mikhailborovinskikh/my-first-kernel-countvec-truncatedsvc-logreg,My_First_Kernel_CountVec+TruncatedSVC+LogReg,MikhailBorovinskikh,,2017-08-25T17:40:32.65Z,,False,,False,False,False,False,False,False,False,[],[],[],[],5,msk-redefining-cancer-treatment
